product_id,product_name,brand,category,category_group,source_url,attributes
ABO015,Molfix 1 Numara Yenidoğan 82'li Bebek Bezi,Molfix,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-molfix-1-numara-yenidogan-82-li-fiyati,280803808.html","{""variant_label"": ""1 Numara""}"
ABO016,Molfix Premium 6 Numara Extra Large 54'lü 4 Adet Bebek Bezi,Molfix,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-molfix-premium-6-numara-extra-large-216-li-fiyati,752644115.html","{""variant_label"": ""6 Numara""}"
ABO017,Prima Premium Care 2 Numara Mini 112'li Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-premium-care-2-numara-mini-112-li-fiyati,366850056.html","{""variant_label"": ""2 Numara""}"
ABO018,Sleepy Extra Günlük Aktivite 4 Numara Maxi 208'li Bebek Bezi,Sleepy,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-sleepy-extra-gunluk-aktivite-4-numara-maxi-208-li-fiyati,400223435.html","{""variant_label"": ""4 Numara""}"
ABO019,Baby Turco Doğadan Pofuduk 5 Numara Junior 78'li 2 Adet Bebek Bezi,Baby Turco,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-baby-turco-dogadan-super-avantaj-paketi-pofuduk-5-numara-junior-156-adet-fiyati,1464584497.html","{""variant_label"": ""5 Numara""}"
ABO020,Molfix 5 Numara Junior 78'li Bebek Bezi,Molfix,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-molfix-5-beden-junior-78-li-super-firsat-paketi-fiyati,1586453232.html","{""variant_label"": ""5 Numara""}"
ABO021,Prima Premium Care 7 Numara XX Large 80'li Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-premium-care-7-numara-xx-large-80-li-fiyati,790681078.html","{""variant_label"": ""7 Numara""}"
ABO022,Molfix Pure&Soft 6 Numara Extra Large 108'li Bebek Bezi,Molfix,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-molfix-pure-soft-6-beden-e-large-ultra-firsat-paketi-108-adet-fiyati,1538135535.html","{""variant_label"": ""6 Numara""}"
ABO023,Molfix 4 Numara Maxi 128'li Bebek Bezi,Molfix,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-molfix-4-numara-maxi-128-li-fiyati,1130148787.html","{""variant_label"": ""4 Numara""}"
ABO024,Prima Premium Care 3 Numara Midi 96'lı Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-premium-care-3-numara-midi-96-li-fiyati,5916205.html","{""variant_label"": ""3 Numara""}"
ABO025,Prima Premium Care 4 Numara Maxi 84'lü Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-premium-care-4-numara-maxi-84-lu-firsat-paketi-fiyati,668294684.html","{""variant_label"": ""4 Numara""}"
ABO026,Baby Turco Doğadan Pofuduk 6 Numara XLarge 62'li 3 Adet Bebek Bezi,Baby Turco,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-baby-turco-dogadan-mega-avantaj-paketi-pofuduk-6-numara-xlarge-186-adet-fiyati,1464583852.html","{""variant_label"": ""6 Numara""}"
ABO027,Prima Aktif 4 Numara Maxi 74'lü Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-aktif-bebek-4-beden-maxi-74-adet-fiyati,6028138.html","{""variant_label"": ""4 Numara""}"
ABO028,Prima Premium Care 2 Numara Mini 60'lı Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-premium-care-2-numara-mini-60-li-ekonomik-paket-fiyati,651971908.html","{""variant_label"": ""2 Numara""}"
ABO029,Sleepy Natural Double Soft 4 Numara Maxi 100'lü Bebek Bezi,Sleepy,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-sleepy-natural-double-soft-4-numara-maxi-100-lu-fiyati,1346601779.html","{""variant_label"": ""4 Numara""}"
ABO030,Prima Aktif 5 Numara Junior 46'lı 2 Adet Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-aktif-bebek-5-numara-junior-46-li-2-paket-fiyati,430445839.html","{""variant_label"": ""5 Numara""}"
ABO031,Prima Aktif 6 Numara Extra Large 76'lı Bebek Bezi,Prima,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-prima-aktif-bebek-6-beden-extra-large-76-adet-fiyati,57788803.html","{""variant_label"": ""6 Numara""}"
ABO032,Sleepy Natural Double Soft 1 Numara Yenidoğan 50'li 4 Adet Bebek Bezi,Sleepy,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/bebek-bezi/en-ucuz-sleepy-natural-double-soft-1-numara-yenidogan-200-lu-fiyati,1345714810.html","{""variant_label"": ""1 Numara""}"
ABO033,Philips Avent SCD838/11 Natural Response PP Yenidoğan Hediye Seti,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scd838-11-natural-response-pp-yenidogan-hediye-seti-fiyati,357315954.html","{""variant_label"": ""SCD838""}"
ABO034,Philips Avent SCY906/01 Natural Response PP 330 ml Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy906-01-natural-response-pp-330-ml-fiyati,323713297.html","{""variant_label"": ""330 ml""}"
ABO035,Philips Avent SCY900/01 Natural Response PP 125 ml Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy900-01-natural-response-pp-125-ml-fiyati,328155124.html","{""variant_label"": ""125 ml""}"
ABO036,Philips Avent SCY930/01 Natural Response 120 ml Cam Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy930-01-natural-response-120-ml-cam-fiyati,323713302.html","{""variant_label"": ""120 ml""}"
ABO037,Philips Avent SCY933/01 Natural Response 240 ml Cam Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy933-01-natural-response-240-ml-cam-fiyati,323713300.html","{""variant_label"": ""240 ml""}"
ABO038,Philips Avent SCY903/01 Natural Response PP 260 ml Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy903-01-natural-response-pp-260-ml-fiyati,323713298.html","{""variant_label"": ""260 ml""}"
ABO039,Lansinoh NaturalWave 2'li 160 ml Biberon Seti,Lansinoh,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-lansinoh-natural-wave-2-li-160-ml-seti-fiyati,1076100424.html","{""variant_label"": ""2'li""}"
ABO040,Wee Baby 851 Klasik PP Biberon 125 ml,Wee Baby,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-wee-baby-851-klasik-pp-125-ml-fiyati,3129103.html","{""variant_label"": ""125 ml""}"
ABO041,Philips Avent SCD837/12 Natural Response PP Yenidoğan Hediye Seti,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scd837-12-natural-response-yenidogan-hediye-seti-fiyati,535504205.html","{""variant_label"": ""SCD837""}"
ABO042,Lansinoh NaturalWave 240 ml PP Biberon,Lansinoh,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-lansinoh-natural-wave-240-ml-fiyati,4747476.html","{""variant_label"": ""240 ml""}"
ABO043,Philips Avent SCY903/02 Natural Response PP 260 ml 2'li Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy903-02-natural-response-pp-260-ml-2-li-fiyati,345960123.html","{""variant_label"": ""260 ml""}"
ABO044,Philips Avent SCY903/11 Natural Response PP 260 ml Pembe Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scy903-11-natural-response-pp-260-ml-pembe-fiyati,341448968.html","{""variant_label"": ""260 ml""}"
ABO045,Chicco Natural Feeling 0 Ay+ 150 ml Biberon,Chicco,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-chicco-natural-feeling-0-ay-150-ml-fiyati,3789531.html","{""variant_label"": ""0 Ay""}"
ABO046,Comotomo Yavaş Akışlı 0-3 Ay Yenidoğan Silikon Biberon 150 ml,Comotomo,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-comotomo-yavas-akisli-0-3-ay-yenidogan-silikon-150-ml-fiyati,2118877208.html","{""variant_label"": ""3 Ay""}"
ABO047,Wee Baby 877 Klasik Cam Biberon 125 ml Mavi,Wee Baby,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-wee-baby-877-klasik-cam-125-ml-mavi-fiyati,349485826.html","{""variant_label"": ""125 ml""}"
ABO048,Philips Avent SCF810/14 PP Antikolik Biberon 125 ml,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scf810-14-antikolik-125-ml-fiyati,785028391.html","{""variant_label"": ""125 ml""}"
ABO049,Lansinoh 60 ml XS Akış ve 160 ml S Akış Yenidoğan Biberon Seti,Lansinoh,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-lansinoh-60-ml-xs-akis-ve-160-ml-s-akis-yenidogan-seti-fiyati,1563665844.html","{""variant_label"": ""60 ml""}"
ABO050,Philips Avent SCF033/17 Natural 260 ml Biberon,Philips Avent,"Anne, Bebek, Oyuncak",anne_bebek_oyuncak,"https://www.akakce.com/biberon/en-ucuz-philips-avent-scf033-17-natural-260-ml-fiyati,615430753.html","{""variant_label"": ""260 ml""}"
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta,Calvin Klein,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-must-k60k610294-kadin-capraz-canta-fiyati,152373938.html","{""size_label"": ""K60K610294"", ""variant_label"": ""K60K610294""}"
SMT002,Calvin Klein Siyah Kadın Çapraz Çanta LV04F3511GUB1,Calvin Klein,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-siyah-kadin-capraz-canta-lv04f3511gub1-fiyati,1453113687.html","{""size_label"": ""LV04F3511GUB1"", ""variant_label"": ""LV04F3511GUB1""}"
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası,Haegs,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kamp-buzlugu/en-ucuz-haegs-20-lt-termos-sirt-cantasi-fiyati,873314963.html","{""size_label"": ""20 lt"", ""variant_label"": ""20 lt""}"
SMT004,Calvin Klein Fermuarlı Ayarlanabilir Omuz Askılı Çanta Kadın Çanta K60K610275 Bds - Siyah,Calvin Klein,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-fermuarli-ayarlanabilir-omuz-askili-canta-kadin-canta-k60k610275-bds-siyah-fiyati,760263464.html","{""size_label"": ""K60K610275"", ""variant_label"": ""K60K610275""}"
SMT005,Guess Vizon Kadın Çapraz Çanta HWTQ9720210,Guess,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/capraz-canta/en-ucuz-guess-vizon-kadin-hwtq9720210-fiyati,1592129955.html","{""size_label"": ""HWTQ9720210"", ""variant_label"": ""HWTQ9720210""}"
SMT006,Calvin Klein Bold Ck Camera LV04F3220G Kadın Omuz Çantası,Calvin Klein,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-bold-ck-camera-lv04f3220g-kadin-fiyati,1290491295.html","{""size_label"": ""3220 g"", ""variant_label"": ""3220 g""}"
SMT007,Guess Noelle 4G Logo Mini HWBG9672730 Kadın Omuz Çantası,Guess,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-guess-noelle-4g-logo-mini-hwbg9672730-kadin-fiyati,1379760558.html","{""size_label"": ""4 g"", ""variant_label"": ""4 g""}"
SMT008,Calvin Klein Mavi Kadın Çapraz Çanta LV04F3165GRO3,Calvin Klein,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-mavi-kadin-capraz-canta-lv04f3165gro3-fiyati,1465451742.html","{""size_label"": ""LV04F3165GRO3"", ""variant_label"": ""LV04F3165GRO3""}"
SMT009,Guess Antrasit Kadın Çapraz Çanta HWOS9924210,Guess,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/capraz-canta/en-ucuz-guess-antrasit-kadin-hwos9924210-fiyati,1592129962.html","{""size_label"": ""HWOS9924210"", ""variant_label"": ""HWOS9924210""}"
SMT010,Casio Standart AE-1200WHD-1AVDF Çelik Kordon Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-ae-1200whd-1avdf-fiyati,1856970.html","{""size_label"": ""AE-1200WHD-1AVDF"", ""variant_label"": ""AE-1200WHD-1AVDF""}"
SMT011,Casio Standart F-91W-1DG Siyah Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-f-91w-1dg-fiyati,541099.html","{""size_label"": ""91 W"", ""variant_label"": ""91 W""}"
SMT012,Citizen Tsuyosa x Seconde Limited Edition NJ0157-81L Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-tsuyosa-x-seconde-limited-edition-nj0157-81l-erkek-fiyati,1426378555.html","{""size_label"": ""81 L"", ""variant_label"": ""81 L""}"
SMT013,Casio Standart AE-1200WHL-5AVDF Deri Kordon Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-standart-ae-1200whl-5avdf-deri-kordon-erkek-fiyati,1148871897.html","{""size_label"": ""AE-1200WHL-5AVDF"", ""variant_label"": ""AE-1200WHL-5AVDF""}"
SMT014,Casio G-Shock GA-2100-1A1DR Siyah Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-ga-2100-1a1dr-erkek-fiyati,1006459331.html","{""size_label"": ""GA-2100-1A1DR"", ""variant_label"": ""GA-2100-1A1DR""}"
SMT015,Citizen Tsuyosa NJ0151-88M Turkuaz Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-tsuyosa-nj0151-88m-erkek-fiyati,131884699.html","{""size_label"": ""NJ0151-88M"", ""variant_label"": ""NJ0151-88M""}"
SMT016,Casio G-Shock GA-2100-1ADR Siyah-Gri Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-ga-2100-1adr-erkek-fiyati,888790022.html","{""size_label"": ""GA-2100-1ADR"", ""variant_label"": ""GA-2100-1ADR""}"
SMT017,Citizen Tsuyosa NJ015 Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-tsuyosa-nj0150-81-erkek-fiyati,718418653.html","{""size_label"": ""NJ015"", ""variant_label"": ""NJ015""}"
SMT018,Casio Standart A168WA-1WDF Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-a168wa-1wdf-fiyati,22676726.html","{""size_label"": ""A168WA-1WDF"", ""variant_label"": ""A168WA-1WDF""}"
SMT019,Casio G-Shock GM-2110D Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-g-shock-gm-2110d-erkek-fiyati,874998945.html","{""size_label"": ""GM-2110D"", ""variant_label"": ""GM-2110D""}"
SMT020,Casio G-Shock GA-B2100 Silikon Kordon Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-g-shock-ga-b2100-silikon-kordon-erkek-fiyati,852323390.html","{""size_label"": ""B2100"", ""variant_label"": ""B2100""}"
SMT021,Seiko 5 SNXS79 Siyah Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-snxs79k1-fiyati,107424906.html","{""size_label"": ""SNXS79"", ""variant_label"": ""SNXS79""}"
SMT022,Casio Retro A159WA-N1DF Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-retro-a159wa-n1df-fiyati,594247081.html","{""size_label"": ""A159WA-N1DF"", ""variant_label"": ""A159WA-N1DF""}"
SMT023,Citizen Tsuyosa NJ0150-81Z Turuncu Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-tsuyosa-nj0150-81z-erkek-fiyati,388024383.html","{""size_label"": ""NJ0150-81Z"", ""variant_label"": ""NJ0150-81Z""}"
SMT024,Seiko SSB345P Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-ssb345p-fiyati,545764208.html","{""size_label"": ""SSB345P"", ""variant_label"": ""SSB345P""}"
SMT025,Seiko 5 SNKL23 Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-snkl23k1-erkek-fiyati,1774447325.html","{""size_label"": ""SNKL23"", ""variant_label"": ""SNKL23""}"
SMT026,Casio Standart MTP-1374D Çelik Kordon Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-standart-mtp-1374d-celik-kordon-erkek-fiyati,619389834.html","{""size_label"": ""MTP-1374D"", ""variant_label"": ""MTP-1374D""}"
SMT027,Orient Kamasu RA-AA000 41.8 mm Çelik Kordon Erkek Kol Saati,Orient,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-orient-sports-ra-aa000-41-8-mm-celik-kordon-erkek-fiyati,897982379.html","{""size_label"": ""41.8 mm"", ""variant_label"": ""41.8 mm""}"
SMT028,Casio G-Shock GA-B2100-1ADR Silikon Kordon Füme Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-ga-b2100-1adr-erkek-fiyati,1949764682.html","{""size_label"": ""B2100-1ADR"", ""variant_label"": ""B2100-1ADR""}"
SMT029,Seiko 5 Sports SKX SSK003 Çelik Kordon Mavi Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-ssk003k-erkek-fiyati,2001852691.html","{""size_label"": ""SSK003"", ""variant_label"": ""SSK003""}"
SMT030,Casio Standart F-91W Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-standart-f-91w-fiyati,722337211.html","{""size_label"": ""91 W"", ""variant_label"": ""91 W""}"
SMT031,Citizen Automatico NH9131-73L Çelik Kordon Mavi Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-automatico-nh913-73l-celik-kordon-mavi-erkek-fiyati,717493948.html","{""size_label"": ""73 L"", ""variant_label"": ""73 L""}"
SMT032,Citizen Tsuyosa NJ0150-56W Bordo Erkek Kol Saati,Citizen,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-citizen-tsuyosa-nj0150-56w-bordo-erkek-fiyati,834606469.html","{""size_label"": ""56 W"", ""variant_label"": ""56 W""}"
SMT033,Seiko 5 Sports SKX SSK001 Çelik Kordon Siyah Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-5-sports-ssk001k-erkek-fiyati,189869102.html","{""size_label"": ""SSK001"", ""variant_label"": ""SSK001""}"
SMT034,Casio G-Shock G-Squad GBD-200-1DR Siyah Erkek Kol Saati,Casio,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-casio-gbd-200-1dr-fiyati,1350737470.html","{""size_label"": ""GBD-200-1DR"", ""variant_label"": ""GBD-200-1DR""}"
SMT035,Seiko 5 Sports SKX SSK035 Çelik Kordon Yeşil Erkek Kol Saati,Seiko,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/kol-saati/en-ucuz-seiko-5-sports-skx-ssk035k-yesil-erkek-fiyati,765964878.html","{""size_label"": ""SSK035"", ""variant_label"": ""SSK035""}"
SMT036,New Balance 530 MR530SG Beyaz-Gri Spor Ayakkabı,New Balance,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/spor-ayakkabi/en-ucuz-new-balance-530-unisex-beyaz-lacivert-fiyati,397053744.html","{""size_label"": ""MR530SG"", ""variant_label"": ""MR530SG""}"
SMT037,New Balance 9060 U9060BLK Siyah-Gri Sneaker,New Balance,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/spor-ayakkabi/en-ucuz-new-balance-9060-black-castlerock-unisex-fiyati,678792881.html","{""size_label"": ""U9060BLK"", ""variant_label"": ""U9060BLK""}"
SMT038,New Balance 1906R M1906RER Beyaz-Gümüş-Siyah Sneaker,New Balance,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/spor-ayakkabi/en-ucuz-new-balance-1906r-m1906rer-beyaz-gumus-siyah-sneaker-fiyati,1047925703.html","{""size_label"": ""M1906RER"", ""variant_label"": ""M1906RER""}"
SMT039,Nike V5 RNR HJ5228 Erkek Spor Ayakkabı,Nike,"Saat, Moda, Takı, Ayakkabı",saat_moda_taki_ayakkabi,"https://www.akakce.com/spor-ayakkabi/en-ucuz-nike-v5-rnr-hj5228-erkek-fiyati,1084076381.html","{""size_label"": ""HJ5228"", ""variant_label"": ""HJ5228""}"
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-dunya-haritasi-2000-parca-3935-fiyati,2018361944.html","{""variant_label"": ""2000 Parça""}"
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022,CA Games,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-ca-games-mona-lisa-1000-parca-7022-fiyati,510076072.html","{""variant_label"": ""1000 Parça""}"
KMH003,Art Puzzle Kır Çiçekleri Puzzle 1000 Parça 5212,Art Puzzle,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-art-kir-cicekleri-1000-parca-5212-fiyati,1879764486.html","{""variant_label"": ""1000 Parça""}"
KMH004,Anatolian Hayat Ağacı Puzzle 3000 Parça 4927,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-3000-parca-hayat-agaci-kod-4927-fiyati,32541882.html","{""variant_label"": ""3000 Parça""}"
KMH005,CubicFun Karanlıkta Parlayan Uçan Hollandalı Gemisi T4041H 360 Parça 3D Puzzle,CubicFun,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-cubicfun-karanlikta-parlayan-ucan-hollandali-gemisi-t4041h-360-parca-3d-puzzle-fiyati,1613759139.html","{""variant_label"": ""360 Parça""}"
KMH006,Anatolian Roma Galerisi 4000 Parça Puzzle 5204,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-roma-galerisi-4000-parca-5204-fiyati,375650952.html","{""variant_label"": ""4000 Parça""}"
KMH007,Anatolian Limana Doğru 700 Parça XL Puzzle 2706,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-limana-dogru-700-parca-xl-2706-fiyati,1275829281.html","{""variant_label"": ""700 Parça""}"
KMH008,KS Games Blackpink 1000 Parça Puzzle 20783,KS Games,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-ks-games-blackpink-1000-parca-20783-fiyati,493839845.html","{""variant_label"": ""1000 Parça""}"
KMH009,Anatolian İstanbul'un Fethi 1000 Parça Puzzle 1171,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-istanbul-un-fethi-1000-parca-1171-fiyati,812566028.html","{""variant_label"": ""1000 Parça""}"
KMH010,Art Puzzle Kaplumbağa Terbiyecisi Puzzle 1000 Parça 4452,Art Puzzle,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-art-kaplumbaga-terbiyecisi-turtle-trainer-1000-parca-fiyati,755506.html","{""variant_label"": ""1000 Parça""}"
